time,gFx,gFy,gFz,TgF
3.64236354,0.0916,1.0448,0.0629,0.974
3.642507082,0.0706,1.0309,0.0619,0.959
3.642593488,0.0579,1.0236,0.0656,0.951
3.642684374,0.0545,1.0209,0.0692,0.949
3.642763436,0.0577,1.0194,0.0775,0.948
3.64285104,0.0574,1.0192,0.0898,0.949
3.642931874,0.0501,1.0094,0.1098,0.941
3.644885571,0.0440,1.0014,0.1315,0.936
3.646869634,0.0381,0.9967,0.1543,0.935
3.649497967,0.0286,0.9928,0.1728,0.935
3.651630519,0.0186,0.9899,0.1855,0.934
3.654417446,0.0105,0.9855,0.1914,0.931
3.657351821,0.0015,0.9811,0.1926,0.927
3.659374582,-0.0105,0.9743,0.1826,0.919
3.661755936,-0.0286,0.9657,0.1626,0.907
3.665303905,-0.0474,0.9544,0.1403,0.894
3.666306769,-0.0608,0.9481,0.1205,0.885
3.668584374,-0.0645,0.9454,0.1176,0.883
3.671109113,-0.0591,0.9479,0.1286,0.886
3.673726665,-0.0457,0.9542,0.1469,0.894
3.677327186,-0.0308,0.9640,0.1689,0.907
3.67809979,-0.0166,0.9725,0.1994,0.921
3.68076953,0.0076,0.9867,0.2300,0.942
3.683245103,0.0284,0.9974,0.2593,0.960
3.685357967,0.0445,1.0055,0.2918,0.977
3.687750259,0.0591,1.0070,0.3219,0.989
3.690394478,0.0760,1.0138,0.3441,1.003
3.693188176,0.0887,1.0158,0.3600,1.012
3.695198384,0.0985,1.0180,0.3656,1.016
3.698014634,0.1063,1.0131,0.3619,1.011
3.700240415,0.1055,1.0057,0.3565,1.002
3.70231703,0.1112,0.9916,0.3526,0.988
3.704747915,0.1082,0.9767,0.3438,0.971
3.707422863,0.1002,0.9610,0.3380,0.954
3.710125936,0.0906,0.9474,0.3377,0.940
3.711827967,0.0779,0.9366,0.3411,0.931
3.714452499,0.0721,0.9312,0.3429,0.926
3.717220051,0.0652,0.9244,0.3468,0.921
3.719470988,0.0559,0.9142,0.3516,0.913
3.721967499,0.0469,0.9031,0.3558,0.904
3.724334374,0.0330,0.8951,0.3658,0.901
3.728165155,0.0174,0.8907,0.3788,0.902
3.729154999,-0.0024,0.8900,0.3854,0.905
3.731128592,-0.0212,0.8873,0.3890,0.904
3.733900051,-0.0364,0.8863,0.3910,0.905
3.736123644,-0.0486,0.8936,0.3915,0.913
3.738438124,-0.0525,0.9031,0.3932,0.923
3.74070479,-0.0511,0.9129,0.3981,0.933
3.743375259,-0.0515,0.9239,0.4056,0.947
3.745355363,-0.0630,0.9308,0.4110,0.956
3.748858019,-0.0740,0.9339,0.4176,0.963
3.750440519,-0.0857,0.9356,0.4181,0.966
3.752468592,-0.0977,0.9369,0.4159,0.967
3.755059842,-0.1038,0.9376,0.4144,0.968
3.757272759,-0.1082,0.9408,0.4108,0.970
3.760025155,-0.1065,0.9454,0.4071,0.972
3.762075155,-0.1038,0.9457,0.3956,0.967
3.764982394,-0.1092,0.9505,0.3643,0.960
3.767578332,-0.1153,0.9518,0.3226,0.946
3.770013592,-0.1256,0.9481,0.2706,0.927
3.771926717,-0.1383,0.9398,0.2256,0.909
3.774141092,-0.1483,0.9273,0.1946,0.892
3.784780207,-0.1539,0.9129,0.1845,0.877
3.785108592,-0.1571,0.9007,0.1938,0.868
3.785215884,-0.1558,0.8909,0.2188,0.865
3.785297759,-0.1600,0.8846,0.2605,0.871
3.786131353,-0.1666,0.8819,0.3123,0.888
3.789064738,-0.1717,0.8790,0.3687,0.908
3.790853749,-0.1705,0.8817,0.4222,0.934
3.79360703,-0.1603,0.8868,0.4638,0.956
3.79589953,-0.1483,0.8922,0.4958,0.974
3.798654321,-0.1370,0.8941,0.5126,0.983
3.800827811,-0.1324,0.8958,0.5229,0.989
3.803322342,-0.1329,0.8887,0.5256,0.985
3.805397499,-0.1375,0.8797,0.5261,0.978
3.807724061,-0.1485,0.8704,0.5229,0.971
3.810919061,-0.1620,0.8609,0.5197,0.964
3.813039686,-0.1725,0.8543,0.5136,0.957
3.81508479,-0.1825,0.8531,0.5078,0.955
3.817463905,-0.1930,0.8543,0.5087,0.959
3.819785207,-0.1996,0.8594,0.5112,0.966
3.822417707,-0.2037,0.8646,0.5197,0.976
3.824528488,-0.2069,0.8751,0.5310,0.991
3.82708328,-0.2123,0.8751,0.5449,1.000
3.829671873,-0.2201,0.8768,0.5625,1.013
3.831874946,-0.2296,0.8724,0.5742,1.018
3.834367707,-0.2392,0.8697,0.5845,1.025
3.836633384,-0.2462,0.8638,0.5825,1.021
3.839087186,-0.2499,0.8609,0.5793,1.018
3.841370155,-0.2504,0.8599,0.5786,1.017
3.843881196,-0.2450,0.8624,0.5766,1.016
3.847444217,-0.2392,0.8609,0.5740,1.012
3.848657498,-0.2372,0.8629,0.5708,1.011
3.851205832,-0.2477,0.8558,0.5669,1.006
3.853404634,-0.2621,0.8443,0.5622,0.998
3.856289738,-0.2770,0.8294,0.5544,0.987
3.859094269,-0.2861,0.8157,0.5419,0.972
3.861385832,-0.2944,0.8010,0.5305,0.957
3.863142446,-0.3024,0.7871,0.5241,0.946
3.865449321,-0.3102,0.7734,0.5134,0.932
3.868293488,-0.3239,0.7644,0.5051,0.926
3.87071328,-0.3464,0.7510,0.4936,0.918
3.873306405,-0.3779,0.7361,0.4865,0.917
3.875110415,-0.4092,0.7211,0.4875,0.921
3.877783488,-0.4382,0.7021,0.4899,0.923
3.880481457,-0.4537,0.6945,0.4894,0.926
3.882332551,-0.4302,0.7021,0.4806,0.914
3.885136248,-0.4219,0.7104,0.4731,0.912
3.88700203,-0.4874,0.6901,0.4887,0.940
3.889769373,-0.3923,0.7299,0.4772,0.914
3.893729217,-0.2538,0.7849,0.5051,0.918
3.895186665,-0.2172,0.8076,0.5485,0.950
3.897205832,-0.3239,0.7617,0.5876,0.972
3.900314842,-0.3229,0.7402,0.6003,0.965
3.901516248,-0.1949,0.7847,0.5979,0.958
3.904222498,-0.1375,0.8047,0.6011,0.963
3.906321873,-0.1514,0.8047,0.5574,0.939
3.909289946,-0.2113,0.7786,0.5073,0.902
3.911127967,-0.2980,0.7478,0.4831,0.892
3.913579009,-0.3769,0.7138,0.4836,0.899
3.915990051,-0.4248,0.6921,0.5058,0.919
3.918626196,-0.4407,0.6813,0.5327,0.935
3.92061203,-0.4424,0.6789,0.5468,0.942
3.923485832,-0.4448,0.6874,0.5427,0.946
3.925942707,-0.4485,0.6906,0.5271,0.941
3.928292394,-0.4607,0.6933,0.4975,0.933
3.93109828,-0.4742,0.6848,0.4606,0.915
3.933046613,-0.4861,0.6691,0.4120,0.887
3.935122707,-0.4961,0.6496,0.3568,0.855
3.937780936,-0.5111,0.6305,0.3035,0.830
3.940505051,-0.5277,0.6220,0.2610,0.820
3.944224686,-0.5357,0.6234,0.2373,0.819
3.945426144,-0.5286,0.6220,0.2368,0.813
3.94697104,-0.5142,0.6198,0.2495,0.806
3.949514478,-0.4991,0.6203,0.2647,0.802
3.953789998,-0.4954,0.6183,0.2823,0.804
3.954421301,-0.4983,0.6090,0.2984,0.806
3.957311405,-0.4964,0.6010,0.3187,0.807
3.959734582,-0.4891,0.5905,0.3431,0.806
3.96213828,-0.4756,0.5829,0.3731,0.806
3.964090103,-0.4637,0.5780,0.3964,0.807
3.96598354,-0.4549,0.5743,0.4205,0.812
3.968922915,-0.4468,0.5721,0.4445,0.819
3.971044217,-0.4431,0.5717,0.4648,0.828
3.973350051,-0.4400,0.5707,0.4858,0.838
3.976086926,-0.4424,0.5643,0.5092,0.850
3.978006613,-0.4466,0.5621,0.5312,0.864
3.981197446,-0.4583,0.5577,0.5544,0.883
3.982954426,-0.4754,0.5553,0.5710,0.902
3.985899946,-0.4917,0.5518,0.5801,0.915
3.988218957,-0.5094,0.5501,0.5808,0.924
3.990774426,-0.5289,0.5448,0.5796,0.932
3.993111405,-0.5511,0.5387,0.5718,0.938
3.995753801,-0.5743,0.5389,0.5635,0.947
3.997659061,-0.5929,0.5357,0.5537,0.952
4.000410676,-0.5975,0.5355,0.5468,0.951
4.002716248,-0.5988,0.5330,0.5432,0.948
4.005359217,-0.5948,0.5238,0.5344,0.936
4.006995415,-0.5948,0.5113,0.5170,0.920
4.009943123,-0.5907,0.5052,0.4926,0.901
4.01810104,-0.5787,0.5003,0.4650,0.875
4.019183436,-0.5665,0.4966,0.4425,0.853
4.019748644,-0.5612,0.5044,0.4269,0.845
4.021767394,-0.5562,0.4983,0.4259,0.838
4.022358228,-0.5470,0.4778,0.4347,0.826
4.024115936,-0.5352,0.4500,0.4394,0.807
4.041858592,-0.5306,0.4321,0.4411,0.797
4.044684998,-0.5289,0.4199,0.4416,0.790
4.045066457,-0.5311,0.4168,0.4447,0.792
4.045356665,-0.5272,0.4141,0.4501,0.791
4.045808436,-0.5218,0.4136,0.4687,0.798
4.046366248,-0.5177,0.4107,0.4914,0.808
4.046819269,-0.5174,0.4043,0.5161,0.821
4.04726255,-0.5235,0.3958,0.5402,0.837
4.047709217,-0.5323,0.3857,0.5596,0.852
4.048136509,-0.5462,0.3796,0.5701,0.866
4.050540207,-0.5636,0.3713,0.5708,0.875
4.052764269,-0.5792,0.3645,0.5701,0.883
4.055088071,-0.5851,0.3623,0.5657,0.883
4.057856925,-0.5782,0.3608,0.5688,0.880
4.060604217,-0.5697,0.3586,0.5661,0.872
4.062339738,-0.5648,0.3557,0.5688,0.870
4.064664998,-0.5668,0.3518,0.5762,0.875
4.069359165,-0.5717,0.3435,0.5818,0.879
4.07044005,-0.5778,0.3357,0.5886,0.885
4.072174113,-0.5812,0.3317,0.6011,0.895
4.074452915,-0.5814,0.3264,0.6192,0.906
4.078595988,-0.5853,0.3271,0.6367,0.921
4.079900415,-0.5868,0.3229,0.6546,0.934
4.081935988,-0.5900,0.3210,0.6749,0.950
4.084162446,-0.5905,0.3195,0.6912,0.961
4.0868613,-0.5909,0.3217,0.7044,0.972
4.088813384,-0.5902,0.3229,0.7193,0.983
4.091097394,-0.5870,0.3242,0.7279,0.987
4.09430203,-0.5814,0.3281,0.7289,0.986
4.096113071,-0.5707,0.3317,0.7252,0.977
4.098192082,-0.5587,0.3376,0.7247,0.971
4.100628332,-0.5604,0.3423,0.7264,0.975
4.103487759,-0.5702,0.3408,0.7257,0.980
4.10555953,-0.5890,0.3393,0.7173,0.985
4.107868592,-0.6049,0.3379,0.7066,0.986
4.110834425,-0.6193,0.3327,0.6883,0.981
4.112729946,-0.6274,0.3271,0.6653,0.969
4.115018905,-0.6327,0.3244,0.6424,0.956
4.117395728,-0.6347,0.3212,0.6187,0.941
4.119931196,-0.6381,0.3161,0.5937,0.925
4.122718488,-0.6432,0.3127,0.5718,0.914
4.124703644,-0.6481,0.3058,0.5576,0.907
4.132086613,-0.6435,0.2958,0.5520,0.898
4.132988592,-0.6425,0.2917,0.5613,0.902
4.133596405,-0.6396,0.2885,0.5720,0.906
4.134837967,-0.6249,0.2851,0.5886,0.905
4.136790311,-0.6117,0.2829,0.6062,0.907
4.139070675,-0.5956,0.2778,0.6226,0.906
4.142103436,-0.5848,0.2731,0.6402,0.910
4.144784165,-0.5807,0.2646,0.6573,0.918
4.146934061,-0.5853,0.2609,0.6744,0.933
4.148634217,-0.5885,0.2550,0.6839,0.940
4.1509413,-0.5868,0.2492,0.6973,0.948
4.153508696,-0.5768,0.2458,0.7105,0.951
4.156304634,-0.5616,0.2353,0.7325,0.957
4.158285155,-0.5450,0.2301,0.7508,0.960
4.16107255,-0.5374,0.2255,0.7687,0.969
4.163048228,-0.5409,0.2169,0.7811,0.980
4.165344686,-0.5453,0.2047,0.7921,0.990
4.167919686,-0.5509,0.1896,0.7936,0.992
4.170115988,-0.5521,0.1791,0.7882,0.988
4.172512655,-0.5484,0.1695,0.7831,0.980
4.174879686,-0.5450,0.1632,0.7701,0.967
4.177689113,-0.5377,0.1568,0.7533,0.949
4.179639061,-0.5326,0.1527,0.7320,0.928
4.182046925,-0.5316,0.1451,0.7086,0.909
4.185013748,-0.5350,0.1346,0.6844,0.891
4.186997967,-0.5399,0.1217,0.6651,0.878
4.18943703,-0.5433,0.1102,0.6438,0.864
4.191787446,-0.5457,0.1014,0.6280,0.853
4.194657759,-0.5384,0.0977,0.6172,0.840
4.196599738,-0.5301,0.0877,0.6135,0.832
4.19959979,-0.5221,0.0852,0.6221,0.833
4.201834373,-0.5186,0.0801,0.6421,0.846
4.204138019,-0.5096,0.0728,0.6683,0.861
4.208373488,-0.4986,0.0672,0.7003,0.880
4.208622134,-0.4878,0.0603,0.7286,0.897
4.211021561,-0.4795,0.0550,0.7582,0.917
4.213304478,-0.4710,0.0494,0.7853,0.935
4.216184009,-0.4639,0.0420,0.8080,0.951
4.218308228,-0.4590,0.0374,0.8297,0.967
4.220738696,-0.4532,0.0344,0.8488,0.981
4.223246717,-0.4476,0.0283,0.8632,0.991
4.225399165,-0.4417,0.0232,0.8774,1.001
4.228992759,-0.4356,0.0198,0.8849,1.005
4.230363592,-0.4302,0.0168,0.8940,1.011
4.232840675,-0.4226,0.0178,0.9018,1.015
4.234978853,-0.4085,0.0164,0.9135,1.019
4.237807707,-0.3887,0.0181,0.9275,1.024
4.239779321,-0.3684,0.0168,0.9411,1.029
4.242239373,-0.3596,0.0156,0.9556,1.039
4.2500388,-0.3669,0.0088,0.9739,1.059
4.250439269,-0.3730,0.0032,0.9858,1.073
4.25062453,-0.3808,-0.0054,0.9895,1.079
4.253820884,-0.3779,-0.0108,0.9878,1.077
4.257281405,-0.3669,-0.0130,0.9805,1.067
4.257895155,-0.3542,-0.0159,0.9597,1.043
4.258935936,-0.3479,-0.0159,0.9404,1.023
4.261778592,-0.3440,-0.0198,0.9179,1.001
4.264025884,-0.3427,-0.0281,0.9006,0.985
4.266716144,-0.3452,-0.0357,0.8888,0.976
4.2689488,-0.3467,-0.0428,0.8766,0.966
4.271843227,-0.3469,-0.0447,0.8720,0.962
4.273513488,-0.3447,-0.0452,0.8627,0.953
4.276202967,-0.3359,-0.0450,0.8554,0.943
4.27891854,-0.3259,-0.0398,0.8488,0.933
4.2806338,-0.3156,-0.0398,0.8405,0.921
4.283023592,-0.3068,-0.0415,0.8356,0.914
4.285416248,-0.2993,-0.0464,0.8307,0.907
4.288432082,-0.2997,-0.0557,0.8278,0.906
4.290735675,-0.3029,-0.0635,0.8197,0.901
4.292790155,-0.3080,-0.0745,0.8085,0.894
4.295088852,-0.3107,-0.0848,0.8051,0.894
4.297955207,-0.3019,-0.0958,0.7982,0.886
4.299753436,-0.2888,-0.1026,0.7977,0.882
4.30223229,-0.2709,-0.1065,0.8070,0.886
4.304787342,-0.2533,-0.1094,0.8236,0.896
4.307315571,-0.2392,-0.1051,0.8493,0.915
4.309537082,-0.2262,-0.1112,0.8761,0.938
4.312289477,-0.2174,-0.1138,0.9065,0.965
4.314376925,-0.2086,-0.1170,0.9299,0.986
4.316703957,-0.1942,-0.1148,0.9499,1.001
4.319552134,-0.1766,-0.1141,0.9641,1.011
4.32132953,-0.1644,-0.1104,0.9778,1.021
4.32374078,-0.1566,-0.1046,0.9861,1.027
4.326240207,-0.1409,-0.1007,0.9902,1.027
4.328458175,-0.1204,-0.0975,0.9978,1.031
4.330830988,-0.1001,-0.0941,1.0015,1.032
4.333212134,-0.0874,-0.0982,1.0078,1.037
4.336043488,-0.0791,-0.1011,1.0130,1.042
4.338094998,-0.0779,-0.1112,1.0244,1.055
4.341429269,-0.0799,-0.1236,1.0386,1.071
4.343753852,-0.0877,-0.1332,1.0550,1.089
4.34524729,-0.0918,-0.1478,1.0650,1.103
4.347698905,-0.0948,-0.1554,1.0704,1.110
4.350379061,-0.0921,-0.1605,1.0731,1.113
4.352575363,-0.0857,-0.1632,1.0772,1.117
4.354878905,-0.0755,-0.1642,1.0821,1.121
4.357852082,-0.0625,-0.1642,1.0836,1.121
4.359629894,-0.0530,-0.1620,1.0877,1.124
4.362582967,-0.0447,-0.1600,1.0897,1.125
4.365153957,-0.0371,-0.1573,1.0943,1.129
4.367177707,-0.0383,-0.1571,1.1014,1.136
4.370466977,-0.0449,-0.1564,1.1024,1.137
4.371820155,-0.0550,-0.1568,1.0982,1.134
4.374217759,-0.0581,-0.1564,1.0863,1.122
4.38673979,-0.0606,-0.1520,1.0675,1.103
4.387504061,-0.0535,-0.1481,1.0452,1.080
4.387908852,-0.0452,-0.1412,1.0235,1.057
4.388182759,-0.0359,-0.1395,1.0010,1.034
4.388439477,-0.0291,-0.1344,0.9814,1.013
4.392711561,-0.0186,-0.1315,0.9634,0.995
4.393328123,-0.0042,-0.1271,0.9492,0.979
4.407842082,0.0159,-0.1253,0.9431,0.973
4.408767863,0.0398,-0.1202,0.9470,0.976
4.4090613,0.0645,-0.1158,0.9497,0.978
4.40930979,0.0816,-0.1209,0.9595,0.990
4.40960328,0.0904,-0.1315,0.9661,0.999
4.40984104,0.0928,-0.1444,0.9775,1.013
4.410065155,0.0938,-0.1564,0.9834,1.021
4.410306405,0.1002,-0.1688,0.9841,1.025
4.412811196,0.1036,-0.1793,0.9758,1.020
4.415035207,0.1058,-0.1845,0.9556,1.002
4.417447602,0.1136,-0.1876,0.9333,0.982
4.419688436,0.1283,-0.1896,0.9143,0.966
4.422173957,0.1378,-0.1964,0.9025,0.958
4.424451665,0.1483,-0.2042,0.9067,0.966
4.430197967,0.1578,-0.2138,0.9294,0.991
4.431067602,0.1630,-0.2226,0.9614,1.025
4.431903227,0.1622,-0.2331,0.9980,1.062
4.434381144,0.1610,-0.2397,1.0364,1.100
4.436859425,0.1566,-0.2436,1.0716,1.134
4.43916854,0.1542,-0.2494,1.1024,1.165
4.443418905,0.1517,-0.2531,1.1244,1.187
4.44401755,0.1544,-0.2543,1.1422,1.205
4.447967134,0.1598,-0.2509,1.1542,1.216
4.449113123,0.1739,-0.2475,1.1651,1.227
4.451341509,0.1872,-0.2407,1.1850,1.246
4.45382078,0.1955,-0.2316,1.2123,1.271
4.456176665,0.1984,-0.2240,1.2360,1.292
4.458164321,0.2008,-0.2169,1.2597,1.314
4.461792394,0.1984,-0.2130,1.2707,1.323
4.463264425,0.1945,-0.2103,1.2700,1.322
4.465476769,0.1920,-0.2089,1.2685,1.319
4.467853748,0.1859,-0.2145,1.2597,1.311
4.470572342,0.1766,-0.2218,1.2404,1.293
4.472906977,0.1695,-0.2252,1.2152,1.269
4.475789165,0.1693,-0.2262,1.1879,1.243
4.479104998,0.1739,-0.2248,1.1573,1.214
4.480464061,0.1810,-0.2162,1.1302,1.186
4.486060623,0.1942,-0.2062,1.1055,1.162
4.486551352,0.2125,-0.1940,1.0860,1.143
4.487427394,0.2321,-0.1818,1.0789,1.137
4.489909165,0.2426,-0.1747,1.0714,1.130
4.491996457,0.2458,-0.1769,1.0689,1.129
4.495980311,0.2394,-0.1837,1.0670,1.128
4.498935259,0.2311,-0.1918,1.0613,1.123
4.499771925,0.2309,-0.1979,1.0577,1.120
4.501392498,0.2357,-0.2045,1.0496,1.115
4.503925832,0.2465,-0.2091,1.0459,1.115
4.506269113,0.2587,-0.2096,1.0425,1.115
4.508783696,0.2665,-0.2086,1.0464,1.120
4.514943592,0.2778,-0.2074,1.0506,1.126
4.516020259,0.2831,-0.2084,1.0603,1.136
4.524277498,0.2812,-0.2130,1.0716,1.148
4.524572498,0.2748,-0.2182,1.0816,1.157
4.524674217,0.2665,-0.2218,1.0897,1.164
4.52475104,0.2656,-0.2218,1.0909,1.165
4.526418019,0.2626,-0.2218,1.0916,1.165
4.52904354,0.2621,-0.2184,1.0816,1.154
4.531025259,0.2624,-0.2091,1.0714,1.143
4.532357186,0.2692,-0.1940,1.0586,1.128
4.535110363,0.2775,-0.1796,1.0413,1.110
4.537205988,0.2858,-0.1659,1.0271,1.096
4.539631196,0.2934,-0.1539,1.0171,1.086
4.5421663,0.3051,-0.1398,1.0132,1.082
4.544599738,0.3222,-0.1268,1.0157,1.086
4.546990311,0.3469,-0.1099,1.0364,1.110
4.549662446,0.3718,-0.0877,1.0762,1.152
4.551535207,0.3872,-0.0728,1.1327,1.207
4.554623279,0.3870,-0.0628,1.1945,1.265
4.556417863,0.3789,-0.0635,1.2519,1.317
4.558998332,0.3648,-0.0689,1.2905,1.351
4.561235623,0.3537,-0.0716,1.3117,1.369
4.564088696,0.3513,-0.0743,1.3115,1.369
4.566640623,0.3582,-0.0762,1.2971,1.357
4.568994686,0.3677,-0.0770,1.2643,1.328
4.571411613,0.3762,-0.0760,1.2272,1.294
4.573311561,0.3840,-0.0792,1.1840,1.256
4.576106613,0.3867,-0.0819,1.1463,1.221
4.577982654,0.3892,-0.0799,1.1138,1.191
4.580417029,0.3960,-0.0779,1.0909,1.171
4.583196925,0.4043,-0.0789,1.0789,1.163
4.585672134,0.4158,-0.0772,1.0765,1.164
4.588274061,0.4185,-0.0758,1.0750,1.164
4.590784321,0.4192,-0.0787,1.0738,1.163
4.592804738,0.4178,-0.0789,1.0706,1.160
4.595137707,0.4156,-0.0823,1.0562,1.146
4.597691509,0.4075,-0.0853,1.0352,1.124
4.600058436,0.4011,-0.0892,1.0071,1.097
4.602503748,0.3955,-0.0909,0.9829,1.073
4.604683852,0.3960,-0.0921,0.9587,1.051
4.607566092,0.3960,-0.0919,0.9416,1.035
4.609886457,0.4014,-0.0892,0.9267,1.023
4.612545936,0.4058,-0.0882,0.9204,1.018
4.615709009,0.4063,-0.0845,0.9135,1.012
4.616902082,0.4070,-0.0806,0.9013,1.000
4.624815727,0.4048,-0.0753,0.8918,0.990
4.624988748,0.4026,-0.0630,0.8906,0.986
4.625070727,0.4055,-0.0476,0.9062,1.000
4.626163592,0.4139,-0.0266,0.9304,1.023
4.633149269,0.4219,-0.0108,0.9609,1.052
4.633445154,0.4244,0.0076,0.9915,1.080
4.633546248,0.4275,0.0249,1.0188,1.106
4.636041873,0.4270,0.0408,1.0423,1.127
4.638593384,0.4317,0.0520,1.0596,1.144
4.641232602,0.4385,0.0652,1.0684,1.155
4.643225519,0.4480,0.0706,1.0784,1.168
4.645988332,0.4520,0.0806,1.0926,1.182
4.649458436,0.4578,0.0926,1.1112,1.202
4.650429321,0.4710,0.1092,1.1424,1.236
4.652531561,0.4901,0.1322,1.1842,1.283
4.654836509,0.5103,0.1554,1.2370,1.340
4.657654009,0.5074,0.1693,1.2946,1.394
4.66011229,0.4889,0.1708,1.3374,1.428
4.663434894,0.4776,0.1607,1.3677,1.452
4.666221873,0.4732,0.1436,1.3765,1.458
4.666763904,0.4690,0.1265,1.3596,1.440
4.669611873,0.4651,0.1121,1.3230,1.404
4.671669425,0.4644,0.1018,1.2709,1.354
4.674161404,0.4659,0.0970,1.2157,1.302
4.676388123,0.4754,0.0984,1.1720,1.265
4.679297811,0.4845,0.0979,1.1165,1.217
4.681131925,0.4852,0.0933,1.0559,1.161
4.683607654,0.4849,0.0913,0.9998,1.110
4.685971665,0.4808,0.0945,0.9553,1.068
4.688402759,0.4771,0.0928,0.9201,1.034
4.690798644,0.4651,0.0872,0.8903,1.002
4.693136613,0.4485,0.0872,0.8615,0.969
4.696061092,0.4324,0.0909,0.8292,0.933
4.698681144,0.4146,0.0982,0.7958,0.895
4.700674009,0.4004,0.1080,0.7709,0.867
4.702773852,0.3941,0.1217,0.7533,0.849
4.705212446,0.3838,0.1387,0.7557,0.848
4.70798505,0.3745,0.1544,0.7701,0.858
4.710034269,0.3684,0.1754,0.7929,0.879
4.713134842,0.3672,0.1942,0.8168,0.902
4.714958644,0.3635,0.2130,0.8385,0.924
4.718141873,0.3596,0.2301,0.8586,0.943
4.720033696,0.3552,0.2462,0.8749,0.959
4.722810936,0.3562,0.2621,0.8881,0.975
4.724607342,0.3557,0.2694,0.9001,0.987
4.727073175,0.3591,0.2787,0.9177,1.006
4.729538331,0.3645,0.2870,0.9394,1.030
4.731998904,0.3726,0.2966,0.9612,1.054
4.734605623,0.3843,0.3061,0.9880,1.085
4.736441769,0.3975,0.3137,1.0115,1.113
4.739234634,0.4058,0.3163,1.0352,1.138
4.742014946,0.4104,0.3171,1.0638,1.166
4.74469255,0.4104,0.3173,1.0855,1.186
4.746374581,0.4082,0.3149,1.1021,1.200
4.749331977,0.4089,0.3149,1.1092,1.207
4.751275519,0.4065,0.3124,1.1119,1.208
4.753319738,0.4016,0.3144,1.1143,1.209
4.756614373,0.3923,0.3222,1.1082,1.202
4.758638852,0.3809,0.3330,1.0994,1.193
4.760691352,0.3745,0.3432,1.0999,1.193
4.763035415,0.3789,0.3579,1.1072,1.205
4.765445206,0.3955,0.3745,1.1271,1.232
4.768329425,0.4075,0.3896,1.1571,1.267
4.770653748,0.4109,0.4002,1.1950,1.306
4.772398592,0.3963,0.4014,1.2201,1.325
4.774905571,0.3772,0.3958,1.2333,1.331
4.777369009,0.3608,0.3823,1.2270,1.317
4.779987706,0.3464,0.3691,1.1991,1.284
4.782362759,0.3381,0.3559,1.1551,1.238
4.784873956,0.3313,0.3457,1.1051,1.187
4.787869998,0.3293,0.3357,1.0528,1.135
4.7902813,0.3349,0.3300,0.9995,1.086
4.792502498,0.3396,0.3212,0.9492,1.038
4.794822238,0.3398,0.3168,0.9052,0.997
4.798225363,0.3354,0.3122,0.8678,0.960
4.799158488,0.3279,0.3071,0.8385,0.930
4.801409842,0.3166,0.3083,0.8107,0.901
4.804142654,0.2998,0.3078,0.7870,0.874
4.806326144,0.2800,0.3085,0.7618,0.845
4.810267967,0.2621,0.3120,0.7384,0.819
4.810989738,0.2458,0.3188,0.7186,0.799
4.813237863,0.2345,0.3295,0.7054,0.787
4.815916404,0.2196,0.3398,0.6961,0.778
4.818306561,0.1984,0.3503,0.6898,0.771
4.820515936,0.1771,0.3613,0.6868,0.767
4.822861717,0.1554,0.3716,0.6824,0.763
4.825549581,0.1356,0.3777,0.6746,0.755
4.828187238,0.1290,0.3821,0.6563,0.740
4.83062229,0.1256,0.3872,0.6360,0.723
4.832580779,0.1251,0.3953,0.6106,0.704
4.834820259,0.1302,0.4014,0.5876,0.688
4.837990779,0.1351,0.4072,0.5705,0.677
4.839932394,0.1429,0.4160,0.5615,0.675
4.841934373,0.1527,0.4219,0.5652,0.683
4.845651144,0.1632,0.4270,0.5823,0.702
4.847046404,0.1693,0.4297,0.6028,0.721
4.849213644,0.1744,0.4285,0.6275,0.743
4.851810936,0.1805,0.4253,0.6602,0.771
4.854235988,0.1869,0.4280,0.6915,0.801
4.856624946,0.1952,0.4268,0.7271,0.833
4.858722029,0.2082,0.4326,0.7625,0.870
4.863979634,0.2182,0.4414,0.8004,0.909
4.865125623,0.2282,0.4490,0.8437,0.953
4.866104373,0.2318,0.4595,0.8847,0.994
4.868918175,0.2296,0.4698,0.9228,1.032
4.870779269,0.2221,0.4751,0.9548,1.062
4.873130259,0.2182,0.4788,0.9709,1.077
4.875900571,0.2150,0.4766,0.9766,1.081
4.878548123,0.2123,0.4742,0.9639,1.068
4.880965259,0.2089,0.4720,0.9443,1.049
4.882865727,0.2038,0.4656,0.9184,1.022
4.885358331,0.1957,0.4632,0.8901,0.994
4.887864529,0.1920,0.4571,0.8661,0.969
4.890317081,0.1935,0.4512,0.8398,0.943
4.892959738,0.1955,0.4439,0.8192,0.922
4.896176613,0.1920,0.4363,0.7955,0.897
4.897617081,0.1850,0.4295,0.7721,0.872
4.899578644,0.1730,0.4204,0.7496,0.846
4.902127498,0.1610,0.4153,0.7301,0.825
4.904412186,0.1571,0.4168,0.7120,0.808
4.907247238,0.1556,0.4260,0.6976,0.799
4.910122811,0.1583,0.4339,0.6934,0.800
4.912054738,0.1632,0.4441,0.7003,0.811
4.91414354,0.1627,0.4495,0.7115,0.823
4.916379165,0.1507,0.4493,0.7245,0.833
4.919357654,0.1368,0.4434,0.7379,0.840
4.921460988,0.1246,0.4400,0.7401,0.839
4.924194217,0.1226,0.4373,0.7367,0.834
